subword,entropy
pasi,0.3933882053655387
##mula,1.2715099384236028
##lik,1.8157633947297231
langit,0.5485764138003315
anyo,0.9930913992076
lama,0.34955453349435456
kad,1.4951849760630154
##ili,0.664388265147802
ibabaw,0.5278681106893389
##lima,0.9870772507998171
Es,0.9910864140431124
##pir,2.5699474601206456
##itu,1.6709827841274376
Mag,0.3641498110046611
##kar,0.3965707405219817
##wana,2.0381180300274515
##uti,1.0158018187699929
Ara,1.2311464072959373
Ga,0.3184711750354384
##kah,2.14288027017345
##apon,2.584962500721156
##kau,1.4814183393660858
##maga,0.7973272157692852
unang,0.849572696608616
##wak,0.4885731165933397
##tna,0.5881032699386238
mah,1.4610697317586532
##iwal,0.7956389821491099
##alim,1.8162558581728423
##aa,0.6625847706982302
Map,0.4477098669650046
##isan,0.44328382097334595
sil,0.8250015936509618
##mita,0.7789343218404549
##uy,2.95882427813714
##uan,0.6717006821822173
Lu,1.1367999932011197
##isana,2.2005930084021172
Dag,3.241369917663321
##bula,0.5613140144933182
dam,1.0558742641918972
##ani,0.6866817065051589
##nh,4.339282139363515
##ho,1.0548982266107902
nam,0.5554977438821476
##umu,0.45405220338223784
##ah,0.8781693289914787
##oy,0.5722050177913837
##lay,1.000789994599715
binh,1.5284301232971031
sini,0.7955669670258166
##kap,0.9827701843693928
##anan,1.0866586690686035
##im,0.6885240589807274
##tl,2.573348880769769
tan,2.453152815918641
##gla,0.48823221845541875
gab,1.059503332961284
##akat,3.0550094683275733
##anda,0.4076028809724037
##agi,1.1321028228513805
##king,0.7653234006374574
##pun,0.7484959313706028
bit,0.958049270064517
##uin,0.9216028027297094
Bu,0.7255981591445004
##kalan,4.085249815214547
saga,0.8570337559700406
##sili,0.41046133124796336
##pad,0.7588353901008127
##bon,1.6627386195984468
him,0.8313209615042687
##wid,0.4101258823712548
hay,1.243009584534218
##op,0.5475666647992988
dagat,0.7479534718275115
##nu,0.7072021794456743
##kal,1.0899176719036352
##ikan,0.4653389833885748
uri,3.28708097012787
##basan,0.6619513526748568
Kay,0.3709241052992735
##anak,0.48901797813376113
##rami,1.8679945488574548
pun,1.3020727571904493
um,0.7844444887871482
##uus,1.379136773621313
gan,1.5531630684058904
La,1.1976831551652065
lar,0.7267908817463823
##awan,1.0891777157263354
wa,2.0422411971230425
##ngi,0.7261309398531273
##ius,1.1679470097812792
su,0.8632822456701146
##pili,1.6407712628923956
##rito,1.4746609211295634
bala,0.5444589585702411
bunga,0.39126076834109225
##but,1.1870740493708227
nay,1.3113801703550296
nata,1.0141836203240482
##tana,0.11325477255747933
##yon,0.6242302931676039
##pito,2.6480853178161516
##inga,0.7928286362913584
##dla,0.709851689575864
##lin,0.5216006044165596
Ito,1.0193696460622963
lik,2.4102620927957052
##hain,0.26267330506989284
noong,0.22981906657717976
wala,1.7537877155449426
##mut,1.0608305511608815
(,1.2250740547415901
##au,1.359248608502726
),1.6186161681485807
##buk,0.6914408244665938
##ait,2.8753857994126895
dini,2.030774475772796
##lig,2.068415977595535
##bok,0.41008927852295635
hini,0.1774665223960325
but,2.7887329589891108
halaman,2.6057205945535613
Eden,0.12816807250434636
ro,1.7164884225867132
##atu,0.5323534002180891
##alu,0.9681816872586427
##lug,1.0487287575175566
##od,0.5644258293628603
pani,0.9564592222530718
##ngin,1.1970877068971966
##uting,1.7879670044515195
##ilig,0.35988446367057775
Pi,1.8456125330068787
##mil,1.0348625643693825
##igi,0.8453509366224365
Ha,0.8317094260281478
##h,0.3394181941279459
##nto,0.5748193839118149
oni,1.2858265642598814
##x,4.761048717965763
G,0.9847491953106738
##ih,2.969997891096434
Cu,0.6955921452996318
Hi,1.7751108711806252
##agos,3.459431618637298
tapa,0.4095144353668447
As,1.243022149904861
##iria,0.9436922443548486
Eu,2.5732225108242055
##fra,2.108272373073464
##tes,0.5072191287308142
##gaan,1.6354981962115098
inga,0.8733994725237028
##utos,0.5718337381414655
##ain,0.4128018732572062
Data,1.3869610626465858
kang,1.4347019999801862
##main,1.1275498815723919
##sala,2.3670569572078963
##isa,1.2480527601448785
##dada,0.6134251171907088
maal,1.9893697307190972
##aman,0.7116177936995538
##angan,0.8825386999196151
data,0.5366098409934901
##ump,1.1380673776118622
##ungan,0.6472788598002135
##ulu,0.40075147776757564
kawasan,1.7470154794877775
##bing,1.690334901886046
##yang,0.8112781244591328
##ghi,0.5451996596958743
##ging,0.9812413492662915
Baba,3.1053885422075336
Kaya,1.1421905348298058
ii,0.9030753066593503
##kip,0.9827605710621646
hub,2.3190984711164933
##ahi,0.824066302058544
ah,0.5205301143975287
##so,0.4240164966805932
Tun,0.4976070683845097
bang,1.1216682405566667
##hip,2.0889465390884654
tala,0.4214739392688299
##stas,0.7161398633671993
##did,2.012131701320055
##kil,0.5024307111411536
manana,0.5983331176767249
##pan,0.19290618227632217
##tas,0.6248465477459111
nad,3.2998963911678914
##hon,0.5418816280240873
ig,0.962527115231645
##api,1.1015072078162818
##mala,0.27910889222120117
##kad,0.7255207200440797
##lim,1.8378581328449435
##tago,2.056767649969672
##apan,0.7950692613039899
##rini,0.7512504939952449
##kot,0.3260081247459362
Sino,0.4399108554967611
##bain,0.36788019284639084
Ano,1.2585027101034845
Dina,4.357103062370963
##git,1.8180976135917237
ti,0.9377020564311968
##tin,1.7160278934720061
dud,4.234183719779189
##uro,2.0507845129171374
##kong,0.38353741059716207
Sina,1.2250214566961004
Para,0.17787908914244535
kong,0.6269249661012761
lub,0.39701711571692344
##lum,2.8863705290663613
##hir,1.5492648412719525
##uh,0.49922754713269235
##oba,1.136104648628105
Adam,0.3154024824113395
##gal,1.9763653347667316
##isi,0.6424981412886337
##bol,0.862269366501657
##wis,0.34298506080744207
##kha,0.506309594672134
mau,0.5958030062388721
##wi,0.5226844017501489
u,0.46090033749668935
##uut,3.0975882033079785
iu,1.5725981258798423
##nat,1.583221970254077
##yas,1.9203112218990708
##kir,3.9794033388709775
##kun,0.5198757774150041
##boy,1.4136470538167423
##nini,1.8417800669440747
taba,0.5833932777247274
##ii,0.744497900954476
##ung,2.4660149714800172
##lih,0.6275826272673581
Cain,3.2822126670029275
Nag,0.2530222677644524
##kaan,2.629565212212998
Abel,1.5038565286467693
##gala,0.5360375422923729
main,0.7335047117905631
##kit,0.5278791173612981
##rap,0.7077261379862435
##atin,0.7242207097594973
nah,1.202245193669805
##ahan,1.2821007951593568
pintu,1.9850389497783034
papan,0.4065611125465448
##dig,2.213790106444898
Ay,1.082299195931838
##bant,2.8538869480717257
dugo,1.0527903079208585
##ada,0.5153120968999795
##gap,0.6822890344943748
Pa,0.9182958340544896
ham,0.7215369113478891
##pas,1.1150103233894517
##arus,3.3173281803452364
##abat,3.254965059354758
##inata,0.5446873306475942
##lu,1.2860663399898458
##sum,0.973296168646312
##pon,0.40140654016950905
Da,2.5998303989631264
##hil,1.4197390028804198
dito,1.398079841259366
##gant,1.1286660133411335
##lag,0.5059661111219932
tanda,1.8482010868046186
##gatan,1.6567212789857362
##lis,0.5087744451482561
No,0.5767688978336509
Eno,1.8213487346073978
##c,0.7006646525341689
Me,2.1724364085506274
##hu,0.6334179914182809
##el,0.6096457503023227
##usa,0.8651358910351534
Lam,5.077537884518458
##ec,0.39485228409907636
Ada,2.2549195638832438
Zi,1.2672997821130156
told,1.0274295475234738
##ug,1.2342418258701828
##tog,2.416570377182834
al,0.6382727668804685
Tu,1.6095783042620841
##bal,1.7352410722441498
##mand,4.474269203549112
##gamit,0.510140237481301
bakal,1.3403680620286038
Naam,4.13283660606853
##kini,1.6274205549276923
sala,0.7682827253672428
##ys,0.49282352380880934
##ugat,3.6788636986757184
##ampa,1.5304464249972272
tun,1.9632919041415622
ani,1.6469340662560945
##hali,0.8964494462239084
##asi,1.4708431135637852
##taw,2.4469218422843024
ak,1.8524716879495042
##lat,0.641841350756471
lah,1.8065411560901554
ha,0.8890724539890977
##wig,3.4072939785682794
##kata,0.7888553504368243
mai,1.6191300030099463
iki,0.36868657329201127
ra,1.9684018564164703
lima,1.3489596891177553
labing,0.6651615672227573
Mahal,1.148166686911337
##ale,1.1046538508228096
##pung,1.003445406570001
Mat,2.659229913921738
##em,3.651236543023177
##galan,1.3639128829396316
Sem,1.3824992962470046
Cham,4.336621840687443
Ja,0.7688998673756933
##phe,1.9389276418548194
##pasi,0.9877024904272189
##ami,2.3158856246691277
##iku,0.510807564715636
##ping,0.9874025405962124
ban,0.9772697717438728
##iga,0.9389315136543247
hak,0.9772787430710326
lamang,0.5985148156854427
##ti,0.778982437041576
##pul,2.811082509006771
##isis,3.3219280948873626
##asu,0.8256212675461544
##mpong,0.30528045500087064
##dal,0.770556559837837
##hun,2.724268617521803
##hasa,1.007378098375821
##nan,0.3734035642753944
##lip,2.265382620617873
##ulin,0.8698822220923528
##uma,1.2475071747181439
##sak,0.5842029121541915
sisi,0.8306415880592048
##ksi,0.6215668591185581
##iton,0.9851860887629376
sik,1.1781236013801029
hab,0.544286537379975
taas,2.697519149087131
Gaga,3.872615098626619
##unga,1.0238306130380728
##asan,0.933147573188927
##ilir,1.7842025504538357
lap,0.8279127552343504
##pada,0.5420902403814155
##titi,1.9444580489078092
tipa,0.7128448671227766
##abu,0.8152646058654002
##sama,0.9187307883476823
im,3.5090356337908912
Gay,0.20326524600439802
##itan,0.6908585611243879
##nis,1.2506542539335317
##ku,1.4057553604583146
##tang,1.0603132809793887
pau,3.8519530742463752
##kara,3.5450886232703414
##ra,0.36808478437174613
##hang,0.3328429422796084
##san,0.5824673416023957
##bat,1.1750073533598218
maa,0.19788114395031678
##mo,1.0119111950676336
##sari,0.36921425509915556
##sida,2.770898686968852
##ting,0.7735058993395924
##sil,1.7702401906604033
##dok,0.9649916108607564
idi,2.0868048699024486
tuy,2.828042041407447
##ira,0.5392009904821521
##ip,0.8456084463477301
##mu,1.4363059339229152
Nat,0.6557527427671478
dung,0.3275668368916862
ulan,2.2381766600518316
##mati,1.5735336338540693
##sang,0.7785807164346572
tal,0.36464787662579645
##ukt,2.711658378301493
##uks,1.6657072004684088
##pali,0.5153069268952188
##paro,1.133932838908682
pari,0.7049714008388281
##pati,1.665125675367475
ting,0.2774467859220223
##pua,3.2359263506290326
##una,0.625132395258066
##sok,0.42157126088131436
##hong,0.7252479505234377
nau,0.611408823800627
taki,1.3462892183103636
##mana,0.9762192521666617
##mun,1.6193641375120695
##sad,3.0378983461946465
Il,0.6621845885284884
##ida,0.685236328819367
angka,0.7343305514658588
##ilu,0.40477297119648054
##ayo,0.7630648702344104
##unu,0.4817474609036856
amo,0.4867433959505944
##kab,0.8343091206566143
Sama,1.3687112450556451
##ntal,3.203732547566147
##kat,0.529709265461354
##hah,1.1198745691731593
##aani,3.32441274757242
##mig,0.8497916757565052
init,3.694337153662201
tako,0.6170204134607886
##pasa,1.100286080324643
##ni,1.6061221500809224
##hing,1.8089357334973275
sul,1.920006675175562
##ago,0.4283106293547535
ri,3.6749706902909134
##agt,0.83682852793836
##iti,1.759143686754069
##unod,0.5721051412622594
pati,2.0737465850141947
##gha,0.422695641364354
##ri,1.1152780395025694
##hani,1.0185592344349343
##lagd,1.1408371997268674
pasa,1.9543835943859937
##sd,2.8876484122261843
##aal,0.3527751780566723
Can,2.5454979899623336
##uba,1.1916953797219942
##ran,0.6164108909789869
##baran,3.109265864733372
##rong,1.7958386507847046
##ising,0.2555051833259538
##song,4.107178836164865
Su,0.9182958340544896
!,1.393989851665766
Siya,0.5772687704007096
##pin,0.5551653319458624
P,0.49617020086267416
##uri,2.145733345148287
Pak,1.302135867457686
mati,0.7406950371509721
saling,1.289707993189228
Go,0.7549845576459122
##mer,0.8103281078433289
Mad,1.5778186219636363
##ai,1.668448568890308
##ch,1.5149918889423488
Ti,1.1066813503297286
Az,0.6743935172171077
##az,4.769999632950687
R,3.8438983148537904
To,3.0
Elisa,2.7916407758042836
Ta,0.7294363046705079
##rsi,3.1477251970654674
Ci,2.959202271250859
Do,4.806206693279236
pulo,0.8475161298401029
bansa,0.9073297337293148
wi,0.30214953671847034
Mi,1.0788148386208531
##z,0.5078558183943617
##rai,2.5522773579548015
Ph,0.6465894925875428
##ut,0.4351746796970151
Se,1.3913108534565404
Ra,0.8920506822374021
She,3.389855730701163
De,2.3821245009899044
##dan,1.1589754791205389
Ni,0.7926909198632872
##imu,3.6815007074438526
Er,4.4081732449603
##ech,1.3356976717539952
A,0.7642045065086203
Cal,2.6467676613008333
##ar,0.6992852196571071
##ve,3.3814267291363396
Re,0.7779800632982136
##bot,0.6147171109924625
##ir,2.1522959836796036
Res,4.214126190390665
##sen,3.594339710220243
Ana,1.5527167032488725
Le,0.40682743052515524
##hab,1.2373387945051426
##ph,1.3603762240781927
##tu,0.587458692243777
##him,0.8997437586982626
##rus,1.6756912338534382
Ca,2.2238968580491285
Fi,3.4216999005702227
##liste,2.825707275325071
Sid,2.6622267414466583
Het,1.014242642848591
##bus,2.267395482473197
##eo,1.5201703294457074
Amor,1.8874165445870301
##r,1.1396320131930546
##he,2.5756001160316306
##ese,0.521247664804013
He,0.6274186659404887
##veo,0.48673937757723673
##ceo,0.8315004746184003
Sin,1.5154891066279188
##io,2.7054479596478926
##reo,0.7241469361419354
Ama,0.3891354584813934
##ane,2.1124317460071285
##gana,1.6581358570909925
Gera,0.27063187266674354
Gaza,0.8201670297449971
So,2.7627556415090444
##dom,0.819221118771117
##mor,0.2703593390776104
Ad,0.2990383599385041
Ze,1.3395199137824474
##ber,3.217085233547486
ring,0.8308714858214759
##ndan,1.085118922284897
Ela,1.7175407184819302
Ass,3.056564762130954
##ur,0.2364981432061469
Ar,1.375621656695644
##pha,0.9006322249227099
##xa,5.0969298226234026
Uz,2.0317139789115037
Get,3.277923690473527
##her,0.6316392985718114
Mas,3.719069961496161
Sala,5.2435779116632695
Pel,0.2716586583190778
##eg,1.045617158268666
Jo,0.807431236578739
##dad,5.3403969881877895
##le,5.469340499027519
##zar,2.7806390622295662
##vet,3.8177234068432506
##rah,1.1254857136517702
Had,0.45850078941913797
##ora,4.978667235718554
##al,0.576979129755095
Di,0.7715724513119591
##cla,4.07914337402601
Oba,3.831764999940072
Abi,0.8772331042178644
##mael,2.623605511406966
Op,3.1454331963440563
Job,0.3558066148670738
ta,0.9897543746893737
Mesa,0.3071845538096206
Sep,1.1493052365713285
##har,3.965664646621165
Hal,0.7861410116851818
##ika,1.0073548170437692
##tui,3.3392433585449677
##un,3.253928757409656
##ring,1.6874145795503752
ar,0.4313754327527265
##gama,1.2868806978964016
##tag,1.4960525837479408
gul,0.6050735203006169
##last,0.2868355762793455
Gan,1.3000113835076115
##alang,2.2555201769071447
##nul,0.5125299204715719
May,0.5368123250267155
##u,0.5770858493697689
Ser,1.4008884998378393
Nach,0.11494244546371436
##or,0.5069877135798216
Tha,0.5992044845299199
##re,0.6070465691487452
Ab,1.4720574477860315
##ram,0.8605557327274906
Hara,1.1656224088913048
Lot,0.3370626398343166
##deo,2.5872739321280607
##gas,0.5159111112539938
Sara,0.6414415995158665
Mil,4.178419619169109
##ca,1.4126859398712401
Is,1.005049587441692
bao,1.6585783356488768
##uga,0.8263260097203691
sama,1.3930021711961071
##sia,0.6699373169010936
##sita,1.3950597598541972
Uma,0.4015038750082438
itu,2.088915256302308
##tur,1.7191354846871345
kita,2.0589540066911414
pada,0.7587676842185012
##daki,1.9698511699216563
##lain,0.1917834665986838
kapal,0.4501761169756782
##aran,1.6252686431643701
yu,0.45608144330740386
sinal,1.594155735756985
##inama,0.5118298829392858
##ipo,1.6526763088916823
##chem,2.4642049351843385
en,3.7785043666135603
##cina,0.5949045310823143
no,2.1506386194892255
Beth,0.9915859618145583
##lun,2.8239546436479914
##uran,0.706555368432769
Hai,3.2979564149073735
##mbit,3.4695443569727304
##tul,0.5662231615995985
Tim,1.1322229858588617
##gut,0.4798761702757777
##om,0.7709059572791042
Egipto,0.7035172726358065
mani,0.42818065898701174
E,1.0681181467671423
##cio,0.4480526637580482
ili,1.0248171910366077
##ligt,2.5242634930062757
##inas,2.614279653066898
##amo,1.1856074551759177
##mas,0.8639423666928752
prinsip,0.7818209911858973
Far,1.5323471508520967
##ao,0.7864485311278464
##itaan,1.4290712951771958
nito,0.8402548341822214
as,1.6711516371018706
##no,1.271892664918721
kam,0.8097371616563687
##ely,1.2508447386113233
##haya,1.0162858279214686
kuni,0.17049803829759874
##bili,2.3378341223478256
toto,0.45107583371311544
maya,0.5926157188677057
pi,0.6204198444350106
##yanan,2.812782261586588
mana,0.6565712303314257
maar,5.229322853112006
pastor,0.4412733324876493
##ere,4.220374172090445
##ze,3.7445862621690775
nan,0.991644503280631
##hik,1.3214165373192306
Hum,0.5849570104791904
kali,1.331805109161232
kanan,1.3756132828009753
##ining,0.9453052963896076
Jordan,1.453570223898726
##ubi,2.4139085020207487
Zo,3.1190765460598757
masas,0.18723878139517647
It,0.33689616841819914
##ingi,0.6423335363145997
hil,0.6133399434884172
tim,0.7323399366835719
##ibil,3.269825088889614
##kari,0.289208460234568
Ma,1.2225916980733718
##bron,1.491123325116381
Am,0.42631269892969764
##hel,1.9921182085082507
Ari,2.704273170231676
##sar,5.3925568319214285
Che,3.2501910145603414
##bak,1.2324480630394916
Be,2.2213236705165484
##ab,0.7305569205529853
Bela,2.0
Ala,1.198647657233331
##gli,0.9843660274618987
##ktan,1.2016408354300236
##th,0.9739696086030811
Car,0.2508447880480802
##nai,1.910280997928599
Ham,1.7845146174013595
Ho,0.2475816528808331
##ukan,3.727455563011495
Sei,2.8743957338888713
El,0.592634101891279
##para,1.3213362803327313
ilang,0.9171680636279613
En,0.5689419450234938
##mis,1.41497211770781
##des,2.0073980278239993
##lec,0.2738806955597276
tam,2.5644224758147494
dili,0.2739416890914237
humana,3.9682347536150693
Laba,1.2419346412127479
##och,0.05822069647844633
##ahu,1.1151915018545986
##log,0.5205301143975287
##msa,3.2555474844671104
##siya,1.8710981419946024
##nah,2.2652690951230143
##atan,0.7852131431718751
##nali,0.4477022268386791
##bre,3.9898501816445715
##kamp,1.1285750850484142
sub,1.1643847674962842
##abo,0.8678437467654554
Dan,1.0044494391355558
##away,0.6963853368303664
Dama,0.32632660211784925
##sco,2.3157555497210915
##labas,0.37654088722687845
##pata,0.8221375686056137
Mel,1.878136789242864
##quis,0.1653667755423414
##ede,1.8568238886277233
Kata,3.5298971664809824
##asta,1.0786846393658183
ari,2.688905162619001
pur,2.55998720177651
##ihin,1.7216634761230454
bahagi,0.7778895642670814
sam,1.4806420209818343
##sam,1.2966977342183894
gana,0.8772043824197557
##inum,2.2246854000377922
##uli,0.6694286343514504
##uko,0.5244835455807371
Pin,0.8578488297273273
Liban,0.19036478777215854
Pagka,0.5167051330517505
kalas,2.838314729566398
gant,3.836169071622868
daki,0.31544425736239434
Eli,0.398808671576204
##ezer,0.6866271847141047
##gma,1.4199437603754332
bilang,0.9947115098583398
##lata,0.9320430971875059
##nila,1.2561530074034755
##iran,0.8065574314174355
Ako,0.9436232993974927
##anon,1.6973662456132497
Magda,0.1635730112636402
rito,0.44077387896070536
##gang,0.6327298288626579
gula,2.950869255759314
##agh,2.6637198794791237
##kala,1.1078120455509828
##bong,0.7198958020143119
##lub,0.6327804547394251
##atul,1.6722516520145654
bansang,2.293683681080813
##kura,0.852547307747274
pay,1.873014622449158
##lib,0.6780833023101582
##nda,0.8692347857904937
##lasa,2.2178651890580983
##dili,3.0785715903844455
